epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,173.496,0.9092,1.02949,1.00833,0.85469,0.36667,0.46514,0.28377,1.87399,2.37487,1.43354,0.00139965,0.00139965,0.00139965
164,174.504,1.11444,1.05122,0.97073,0.57005,0.53333,0.47927,0.30541,1.97832,2.46856,1.54496,0.001398,0.001398,0.001398
165,175.492,0.9123,1.01498,1.028,0.57005,0.53333,0.47927,0.30541,1.97832,2.46856,1.54496,0.00139635,0.00139635,0.00139635
166,176.478,1.15786,1.02939,1.2442,0.57005,0.53333,0.47927,0.30541,1.97832,2.46856,1.54496,0.0013947,0.0013947,0.0013947
167,177.533,1.2873,1.08335,1.02843,0.57005,0.53333,0.47927,0.30541,1.97832,2.46856,1.54496,0.00139305,0.00139305,0.00139305
168,178.544,1.08125,1.47863,1.0852,0.59538,0.51834,0.46715,0.30585,2.06413,2.70827,1.62046,0.00139139,0.00139139,0.00139139
169,179.606,1.17152,1.4052,1.10443,0.59538,0.51834,0.46715,0.30585,2.06413,2.70827,1.62046,0.00138974,0.00138974,0.00138974
170,180.698,1.03202,0.98812,1.0106,0.59538,0.51834,0.46715,0.30585,2.06413,2.70827,1.62046,0.00138809,0.00138809,0.00138809
171,181.727,1.16256,1.01611,1.13702,0.59538,0.51834,0.46715,0.30585,2.06413,2.70827,1.62046,0.00138644,0.00138644,0.00138644
172,182.912,1.17802,0.98247,1.02063,0.84069,0.36667,0.43022,0.30477,1.995,2.67409,1.62984,0.00138479,0.00138479,0.00138479
173,183.964,1.04282,0.95423,0.96355,0.84069,0.36667,0.43022,0.30477,1.995,2.67409,1.62984,0.00138314,0.00138314,0.00138314
174,185.002,1.04429,1.07132,1.06527,0.84069,0.36667,0.43022,0.30477,1.995,2.67409,1.62984,0.00138149,0.00138149,0.00138149
175,185.994,0.92427,1.31536,0.97762,0.84069,0.36667,0.43022,0.30477,1.995,2.67409,1.62984,0.00137984,0.00137984,0.00137984
176,187.061,1.16364,1.05419,0.91344,0.82139,0.36667,0.40259,0.30954,2.00532,2.61997,1.70321,0.00137819,0.00137819,0.00137819
